0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150094,0.000492095,0.000492095,0.005228504,0.005228504,0.192793913,0.005228504,0.153145667,0.005228504,0.005228504,0.005228504,0.005228504,0.004104142,0.000492095,0.00344775,0.000492095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000226344,0.009465575,0.010457009,0.132820736,0.569613718,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.528181467,0.098462973,0.007350743,0.002098828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013901671,0.137724958,0.519452098,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.137724958,0.007520562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007279385,0.095330406,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.665619868,0.664020062,0.664020062,0.664020062,0.664274785,0.665216321,0.664351505,0.664020062,0.664207741,0.664575804,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.465788915,0.020456359,0.002185365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017735907,0.22866126,0.515518551,0.662483806,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.668643958,0.675475007,0.719541338,0.985847932,0.986109942,0.980443965,0.688919046,0.730824464,0.664559579,0.74840068,0.700175907,0.790707172,0.821139386,0.881732712,0.666975507,0.71961741,0.664859091,0.666459503,0.667612992,0.664400632,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.656141383,0.515518551,0.020714629,0.005776576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000736204,0.011710494,0.35409985,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664659882,0.674520799,0.673020352,0.664020062,0.684475752,0.892737056,0.659313993,0.659381661,0.583712758,0.564921174,0.564921174,0.565107339,0.565840572,0.565840572,0.565840572,0.565840572,0.565840572,0.565696329,0.564921174,0.564615437,0.615806335,0.659313993,0.741141622,0.89888267,0.828359566,0.728772798,0.674520799,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.375609117,0.013399674,0.000378949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000331212,0.05446743,0.566259865,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.664313289,0.667673717,0.682239694,0.923911863,0.945750485,0.7325317,0.625597139,0.585802637,0.582359796,0.565586577,0.565840572,0.565840572,0.565840572,0.565840572,0.565840572,0.565840572,0.565778495,0.56580043,0.56580043,0.56580043,0.565796876,0.565779094,0.565821923,0.565840572,0.565840572,0.565840572,0.565835437,0.583185003,0.591179077,0.673450624,0.885597154,0.917960741,0.670015151,0.664020062,0.665789356,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.521207716,0.023326056,0.001111968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262129588,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.668326216,0.712782947,0.849214271,0.93185482,0.805294616,0.56437744,0.56463497,0.565840572,0.565840572,0.565840572,0.565840572,0.565645858,0.565577101,0.565602924,0.565498551,0.564938469,0.56429295,0.56429295,0.56429295,0.56429295,0.56429295,0.56429295,0.56429295,0.56429295,0.56429295,0.564678965,0.564781556,0.565677533,0.565792672,0.56582621,0.565840572,0.565840572,0.565399678,0.600176755,0.700184123,0.700649967,0.960537098,0.754844144,0.665261912,0.664020062,0.664020062,0.664020062,0.664020062,0.664020062,0.534002917,0.012971627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012865975,0.539421548,0.664020062,0.664020062,0.664020062,0.664828655,0.681314396,0.81932193,0.975585609,0.743104819,0.573156205,0.565114903,0.565821486,0.565840572,0.565840572,0.565791061,0.565730898,0.565644887,0.564652737,0.56429295,0.56429295,0.564861808,0.564305895,0.564321766,0.564318014,0.56429295,0.56429295,0.56429295,0.56429295,0.56429295,0.56429295,0.56429295,0.564299791,0.564347656,0.564334184,0.564933516,0.565152909,0.565720428,0.565840572,0.565840572,0.565840572,0.565831315,0.565840572,0.565451214,0.596537588,0.695046511,0.706481838,0.721440427,0.697763705,0.665360994,0.664020062,0.664020062,0.664020062,0.568278002,0.021645426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
